player_id,player_name,age,nationality,position,secondary_position,foot,height_cm,weight_kg,club,league,matches_played,matches_started,minutes_played,goals,assists,goals_per_90,assists_per_90,xG,xA,xG_per_90,xA_per_90,shots,shots_on_target,shot_accuracy,passes_completed,pass_completion_pct,progressive_passes,key_passes,key_passes_per_90,tackles,tackles_per_90,interceptions,interceptions_per_90,blocks,clearances,aerial_wins,aerial_win_pct,dribbles_completed,dribbles_per_90,dribble_success_pct,progressive_carries,progressive_carries_per_90,carries_final_third,carries_penalty_area,touches,touches_per_90,pressures,pressure_success,pressure_success_pct,sca,sca_per_90,gca,gca_per_90,saves,save_pct,clean_sheets,goals_against,yellow_cards,red_cards,fouls_committed,fouls_drawn,market_value_eur,wage_weekly_eur,contract_expires,current_ability,potential_ability,potential_category,season,scout_recommendation,value_category
963,Rafael Gavi,21,England,CB,ST,Left,182,64,Lens,Ligue 1,12,8,958,0,0,0.0,0.0,0.26,0.16,0.024,0.015,3,1,0.333,521,86.2,42,2,0.19,21.3,2.0,16.9,1.58,14.8,47.1,17.6,52.3,6.4,0.6,60.6,22.7,2.13,10.8,4.3,628,59.0,222.3,88.8,40.0,8,0.75,0,0.0,0.0,,,,0,0,24.3,28.6,1471776,1000,2026,80,89,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
964,Malo Júnior,21,France,CB,,Right,185,79,Lens,Ligue 1,26,25,2014,1,2,0.045,0.089,0.11,0.34,0.005,0.015,8,2,0.25,1186,92.0,111,10,0.45,82.9,3.71,40.4,1.8,44.6,46.0,72.5,54.1,31.3,1.4,49.5,58.4,2.61,26.5,10.6,1163,52.0,448.4,141.0,31.4,31,1.39,3,0.13,0.0,,,,5,0,52.3,50.8,3811264,1000,2027,58,74,Decent,2024-25,Monitor,Low-Medium (€1-5M)
965,Francisco Fofana,18,France,CB,,Left,183,75,Lens,Ligue 1,5,5,443,0,0,0.0,0.0,0.22,0.28,0.045,0.056,3,0,0.0,236,86.9,24,1,0.2,19.5,3.95,9.0,1.82,2.7,15.1,9.2,63.9,3.3,0.67,67.8,6.3,1.29,3.7,1.2,349,71.0,43.0,12.7,29.4,3,0.61,2,0.41,0.0,,,,0,0,11.3,6.7,762689,1000,2027,63,78,Good,2024-25,Monitor,Low (<€1M)
966,Florian Fati,17,Brazil,CB,,Right,193,79,Lens,Ligue 1,5,5,412,0,0,0.0,0.0,0.04,0.1,0.009,0.023,1,0,0.0,302,82.1,22,3,0.66,13.4,2.94,13.5,2.95,3.0,20.4,12.7,48.2,4.2,0.93,59.5,11.7,2.56,3.7,1.1,265,58.0,85.1,22.9,27.0,6,1.31,2,0.44,0.0,,,,0,0,11.0,11.3,237728,1000,2027,55,72,Decent,2024-25,Low Priority,Low (<€1M)
967,Federico Bellingham,18,Germany,GK,,Right,188,76,Lens,Ligue 1,9,6,725,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,185,91.7,16,0,0.0,0.0,0.0,8.1,1.0,0.0,16.1,0.0,36.7,0.0,0.0,73.2,8.1,1.0,3.9,1.4,338,42.0,112.1,36.3,32.3,1,0.12,1,0.12,16.1,61.7,3.0,14.0,0,0,6.0,8.3,1111387,1000,2027,82,98,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
968,Ismaël Ramos,19,Austria,RB,LB,Right,178,70,Lens,Ligue 1,14,14,1058,0,0,0.0,0.0,0.1,0.89,0.009,0.076,5,2,0.4,540,92.6,58,6,0.51,29.0,2.47,20.1,1.71,8.5,35.5,18.5,63.6,10.6,0.9,59.8,43.4,3.69,18.9,3.4,623,53.0,99.7,38.1,38.2,17,1.45,0,0.0,0.0,,,,2,0,12.4,17.4,1618493,1000,2029,69,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
969,Ismaël Musiala,19,France,GK,CM,Right,197,80,Lille,Ligue 1,4,3,373,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,136,69.5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,67.3,0.0,0.0,50.6,0.0,0.0,0.0,0.0,128,31.0,90.8,25.4,27.9,0,0.0,1,0.24,8.3,60.6,1.0,6.0,0,0,3.8,5.9,575744,1000,2027,61,81,Very Good,2024-25,Recommended,Low (<€1M)
970,Ismaël Goes,20,Argentina,CB,,Right,193,72,Lille,Ligue 1,7,5,561,0,0,0.0,0.0,0.08,0.11,0.013,0.017,4,1,0.25,292,87.7,18,4,0.64,15.8,2.54,8.2,1.31,9.5,27.4,10.1,50.2,9.3,1.48,50.0,19.3,3.09,10.8,3.8,461,74.0,138.3,54.4,39.3,10,1.6,2,0.32,0.0,,,,1,0,15.4,18.3,666813,1000,2026,67,77,Good,2024-25,Monitor,Low (<€1M)
971,Rafael Bennacer,16,Spain,CM,,Right,187,74,Lille,Ligue 1,1,1,145,0,0,0.0,0.0,0.13,0.24,0.08,0.146,2,0,0.0,93,91.4,8,1,0.83,5.1,3.18,1.8,1.14,0.7,2.9,2.4,43.1,2.5,1.53,54.8,7.3,4.5,3.5,0.6,103,64.0,20.1,5.5,27.5,3,1.86,1,0.62,0.0,,,,0,0,1.4,4.1,70030,1000,2028,56,77,Good,2024-25,Monitor,Low (<€1M)
972,Michael Fati,18,Germany,LW,CDM,Right,171,65,Lille,Ligue 1,4,0,363,1,1,0.248,0.248,1.81,0.98,0.449,0.243,13,7,0.538,149,76.0,12,8,2.22,2.6,0.65,2.3,0.58,2.3,1.8,1.7,35.6,15.7,3.89,55.6,22.1,5.48,6.9,2.7,209,52.0,69.9,27.2,38.9,18,4.46,0,0.0,0.0,,,,0,0,5.9,8.3,771990,1000,2027,62,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
973,Evan Kubo,17,Austria,RB,CB,Right,172,72,Lille,Ligue 1,6,2,468,0,0,0.0,0.0,0.15,0.1,0.029,0.018,3,0,0.0,254,84.9,36,1,0.19,17.9,3.44,14.0,2.69,9.7,18.9,16.9,50.3,6.3,1.21,59.9,15.9,3.07,9.5,1.6,260,50.0,90.0,29.0,32.2,6,1.15,1,0.19,0.0,,,,0,0,12.4,12.4,144259,1000,2028,68,90,World Class,2024-25,Must Sign,Low (<€1M)
974,Warren Zaïre-Emery,17,Belgium,ST,,Right,187,72,Lille,Ligue 1,15,11,1149,7,1,0.548,0.078,6.39,2.5,0.5,0.196,58,27,0.466,357,77.7,51,10,0.84,12.8,1.01,12.6,0.99,7.3,5.5,16.8,53.1,44.5,3.49,61.4,42.5,3.33,24.4,8.0,510,40.0,288.0,76.9,26.7,32,2.51,3,0.23,0.0,,,,2,0,18.7,11.6,736074,1000,2027,69,89,Excellent,2024-25,Must Sign,Low (<€1M)
975,Youssouf Pedri,17,Sweden,GK,RW,Right,195,82,Lille,Ligue 1,10,8,794,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,299,75.2,35,0,0.0,0.0,0.0,8.8,1.0,0.0,17.6,0.0,52.5,0.0,0.0,66.3,0.0,0.0,0.0,0.0,370,42.0,181.2,53.0,29.2,0,0.0,2,0.23,17.6,73.0,1.0,12.0,1,0,19.2,13.1,456723,1000,2026,64,85,Excellent,2024-25,Highly Recommended,Low (<€1M)
976,Ansu Rashford,17,Spain,RB,,Right,180,66,Lille,Ligue 1,15,11,1142,0,1,0.0,0.079,0.32,0.56,0.025,0.044,7,1,0.143,672,86.5,88,4,0.32,40.8,3.21,15.2,1.19,22.0,63.0,30.9,56.6,11.5,0.91,68.7,29.5,2.33,14.6,3.2,900,71.0,103.7,36.1,34.8,13,1.02,2,0.16,0.0,,,,2,0,13.1,24.3,462946,1000,2028,55,75,Good,2024-25,Recommended,Low (<€1M)
977,Rafael Alexander-Arnold,20,Italy,CAM,,Right,170,66,Lille,Ligue 1,4,4,309,0,1,0.0,0.291,0.69,0.78,0.201,0.228,11,5,0.455,120,80.1,37,9,2.64,4.6,1.33,3.1,0.91,1.3,0.6,1.9,61.0,6.0,1.74,45.0,14.1,4.1,4.7,1.6,199,58.0,44.2,11.9,27.0,13,3.79,1,0.29,0.0,,,,0,0,3.5,8.3,495871,1000,2027,66,78,Good,2024-25,Low Priority,Low (<€1M)
978,Harvey Chiesa,21,Senegal,CB,,Left,191,81,Lille,Ligue 1,9,5,685,0,0,0.0,0.0,0.07,0.42,0.01,0.055,4,1,0.25,319,86.0,45,2,0.26,24.7,3.25,15.6,2.06,7.0,19.3,23.6,61.6,4.2,0.55,51.2,30.1,3.95,12.1,3.7,441,58.0,78.0,29.5,37.9,9,1.18,0,0.0,0.0,,,,0,0,4.6,15.9,571711,1000,2028,62,72,Decent,2024-25,Low Priority,Low (<€1M)
979,Benjamin Gravenberch,18,Portugal,CDM,,Left,171,63,Lille,Ligue 1,10,10,801,0,0,0.0,0.0,1.1,1.12,0.124,0.126,8,3,0.375,551,91.4,53,16,1.84,31.1,3.5,10.8,1.21,9.2,10.8,11.0,41.1,17.0,1.91,73.0,38.0,4.27,17.2,4.1,685,77.0,207.2,74.4,35.9,29,3.26,2,0.22,0.0,,,,2,0,7.6,16.3,1264885,1000,2029,71,87,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
980,Federico Yamal,20,Chile,GK,,Both,192,68,Lille,Ligue 1,19,17,1467,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,293,83.9,16,0,0.0,0.0,0.0,16.3,1.0,0.0,0.0,16.3,64.3,0.0,0.0,59.8,0.0,0.0,0.0,0.0,635,39.0,195.4,63.3,32.4,0,0.0,1,0.06,32.6,77.3,6.0,16.0,4,0,36.5,35.9,2350305,1000,2028,65,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
981,Alejandro van de Ven,22,Morocco,CAM,,Left,166,59,Lyon,Ligue 1,21,21,1589,7,4,0.396,0.227,2.4,4.99,0.136,0.283,53,19,0.358,759,85.7,123,76,4.31,35.1,1.99,9.4,0.53,15.8,3.6,23.1,48.2,38.7,2.19,53.8,120.7,6.84,44.7,18.4,1006,57.0,261.0,76.3,29.2,111,6.29,4,0.23,0.0,,,,3,0,36.8,26.6,4803164,1144,2026,58,67,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
982,Marcus Mainoo,20,Spain,LB,RB,Right,165,69,Lyon,Ligue 1,14,13,1112,0,0,0.0,0.0,0.26,0.05,0.021,0.004,4,1,0.25,506,85.7,49,8,0.65,30.8,2.49,14.8,1.2,20.8,45.2,48.8,60.1,15.5,1.26,66.3,24.6,1.99,10.1,4.0,988,80.0,294.0,74.0,25.2,17,1.38,0,0.0,0.0,,,,0,0,24.5,16.5,1007422,1000,2027,66,84,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
983,Rodrygo Conceição,19,Morocco,ST,,Right,192,76,Lyon,Ligue 1,21,17,1612,4,3,0.223,0.167,7.47,1.45,0.417,0.081,52,25,0.481,429,80.3,35,21,1.19,17.2,0.96,5.4,0.3,9.5,6.7,29.0,68.0,50.0,2.79,74.4,31.3,1.75,14.6,2.5,788,44.0,292.6,78.4,26.8,42,2.34,4,0.22,0.0,,,,3,0,39.6,49.8,4178490,1000,2027,61,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
984,Luka Musiala,18,Italy,LB,LW,Right,173,63,Lyon,Ligue 1,2,2,221,0,0,0.0,0.0,0.02,0.24,0.01,0.098,1,0,0.0,164,90.5,17,1,0.41,5.4,2.19,6.2,2.53,1.6,6.8,8.9,49.2,2.9,1.2,61.9,9.8,3.98,4.8,1.8,132,54.0,42.5,16.6,39.2,3,1.22,0,0.0,0.0,,,,0,0,4.4,7.3,198433,1000,2029,69,87,Excellent,2024-25,Highly Recommended,Low (<€1M)
985,Vinícius Olise,19,Portugal,LB,LW,Right,173,62,Lyon,Ligue 1,3,1,240,0,0,0.0,0.0,0.04,0.16,0.015,0.059,1,0,0.0,189,84.8,10,1,0.38,7.6,2.85,2.7,1.03,4.0,10.3,4.5,48.0,3.2,1.2,69.3,6.8,2.57,2.7,0.5,168,63.0,63.0,22.8,36.1,3,1.12,1,0.38,0.0,,,,0,0,2.3,6.1,389878,1000,2026,59,78,Good,2024-25,Low Priority,Low (<€1M)
986,Ryan Simons,21,France,ST,RW,Left,181,67,Lyon,Ligue 1,6,4,509,1,1,0.177,0.177,2.8,0.32,0.496,0.057,26,11,0.423,147,75.8,16,10,1.92,4.1,0.72,1.8,0.31,2.1,2.0,20.3,40.2,12.5,2.21,45.5,19.4,3.44,11.1,3.0,260,46.0,75.0,18.9,25.2,18,3.18,0,0.0,0.0,,,,0,0,11.4,9.6,810806,1000,2027,74,87,Excellent,2024-25,Highly Recommended,Low (<€1M)
987,Federico Félix,19,Italy,CDM,,Left,187,78,Lyon,Ligue 1,21,17,1609,3,3,0.168,0.168,1.03,1.52,0.058,0.085,29,12,0.414,1054,87.1,160,39,2.2,29.7,1.66,27.9,1.56,19.2,29.6,34.1,54.8,19.6,1.1,71.4,88.9,4.97,41.6,7.4,1269,71.0,298.0,85.2,28.6,63,3.52,2,0.11,0.0,,,,1,0,42.6,18.7,3332497,1000,2027,67,86,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
988,Marcus Alexander-Arnold,21,Italy,ST,,Right,182,65,Lyon,Ligue 1,5,2,404,2,0,0.446,0.0,2.85,0.42,0.635,0.094,18,9,0.5,130,74.3,13,6,1.38,6.7,1.48,4.3,0.97,2.3,1.3,8.0,42.6,14.8,3.29,49.3,10.3,2.3,3.6,1.3,219,49.0,49.3,17.1,34.8,12,2.67,0,0.0,0.0,,,,0,0,10.5,8.7,986051,1000,2026,70,82,Very Good,2024-25,Highly Recommended,Low (<€1M)
989,João Félix,17,France,RW,CDM,Right,182,77,Lyon,Ligue 1,12,8,953,4,1,0.378,0.094,4.16,2.63,0.393,0.248,39,17,0.436,264,77.1,52,32,3.08,5.6,0.53,12.1,1.15,8.1,2.6,3.3,45.7,41.7,3.93,69.5,90.7,8.57,30.9,11.5,667,63.0,191.0,68.7,36.0,63,5.95,2,0.19,0.0,,,,1,0,22.0,12.6,571497,1000,2029,65,86,Excellent,2024-25,Must Sign,Low (<€1M)
990,Bradley Jota,21,Norway,LW,CB,Right,181,74,Lyon,Ligue 1,12,11,908,3,1,0.297,0.099,3.29,1.33,0.326,0.132,28,11,0.393,393,86.3,50,21,2.15,6.2,0.62,11.4,1.13,1.5,4.9,9.0,43.3,38.3,3.8,73.8,80.1,7.94,42.7,5.6,564,56.0,121.4,30.8,25.4,49,4.86,3,0.3,0.0,,,,1,0,7.5,14.0,1966888,1000,2029,78,89,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
991,João Musah,19,England,GK,,Right,186,79,Lyon,Ligue 1,3,0,254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,67,82.1,8,0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,52.1,0.0,0.0,49.6,2.8,1.0,0.9,0.4,73,26.0,22.7,8.9,39.1,0,0.0,1,0.35,5.6,67.5,0.0,5.0,0,0,2.1,2.8,286008,1000,2027,62,75,Good,2024-25,Low Priority,Low (<€1M)
992,Michael Doué,18,Italy,CM,CB,Right,178,64,Lyon,Ligue 1,9,5,691,1,1,0.13,0.13,0.92,1.12,0.12,0.146,13,4,0.308,360,89.8,61,17,2.22,18.8,2.44,13.5,1.76,4.4,11.3,17.7,54.3,7.6,0.99,61.6,28.2,3.67,11.3,3.2,560,73.0,164.9,53.0,32.1,24,3.13,1,0.13,0.0,,,,0,0,9.6,16.7,1015505,1000,2027,73,93,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
993,Harvey Tonali,19,France,RB,,Right,173,66,Lyon,Ligue 1,23,21,1751,1,0,0.051,0.0,0.01,1.56,0.0,0.08,15,6,0.4,1439,85.8,136,11,0.57,56.9,2.92,49.8,2.56,33.5,91.0,73.0,37.6,7.1,0.36,53.6,26.6,1.37,8.1,2.6,1439,74.0,468.5,138.8,29.6,18,0.93,2,0.1,0.0,,,,5,0,39.3,31.0,2283199,1000,2026,69,82,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
994,Jamal Kolo Muani,21,Argentina,CDM,,Left,176,70,Lyon,Ligue 1,7,7,581,0,0,0.0,0.0,0.41,0.81,0.063,0.126,7,2,0.286,316,91.0,38,11,1.77,18.7,2.89,7.8,1.22,9.2,6.0,12.4,56.2,9.1,1.41,49.9,24.1,3.73,11.5,1.5,432,67.0,84.1,30.5,36.2,18,2.79,0,0.0,0.0,,,,0,0,11.7,19.1,614179,1000,2028,80,87,Excellent,2024-25,Highly Recommended,Low (<€1M)
995,Xavi Haaland,17,Serbia,GK,CM,Left,199,70,Marseille,Ligue 1,5,5,416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,129,85.3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,55.2,0.0,0.0,0.0,0.0,175,38.0,99.5,37.2,37.3,0,0.0,0,0.0,18.5,65.6,1.0,6.0,0,0,8.7,13.5,220438,1000,2028,63,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
996,Kylian Diaby,20,Spain,CDM,CM,Left,186,73,Marseille,Ligue 1,9,5,688,1,0,0.131,0.0,0.65,0.51,0.085,0.067,13,4,0.308,504,92.8,61,17,2.32,23.0,3.01,14.1,1.85,7.8,7.5,8.4,67.4,5.3,0.7,46.7,16.3,2.14,9.7,1.7,550,72.0,155.2,43.1,27.8,22,2.88,2,0.26,0.0,,,,1,0,4.8,19.1,983166,1000,2029,74,88,Excellent,2024-25,Highly Recommended,Low (<€1M)
997,Jude Sané,18,Sweden,CM,GK,Right,175,74,Marseille,Ligue 1,11,10,885,1,1,0.102,0.102,0.74,0.81,0.075,0.082,19,8,0.421,678,83.5,88,23,2.4,28.7,2.92,11.4,1.16,10.3,11.1,21.1,36.1,9.0,0.91,65.5,27.9,2.84,8.6,1.6,776,79.0,120.9,33.6,27.8,31,3.15,2,0.2,0.0,,,,0,0,13.2,27.9,2129727,1000,2028,79,94,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
998,Harvey Fofana,19,Denmark,CB,,Right,181,76,Marseille,Ligue 1,17,17,1313,0,1,0.0,0.069,0.64,1.45,0.044,0.099,10,3,0.3,627,85.8,43,4,0.27,30.7,2.1,26.2,1.79,9.7,37.0,40.1,44.5,21.1,1.44,69.4,39.9,2.73,18.9,6.2,1137,78.0,245.1,62.4,25.4,18,1.23,0,0.0,0.0,,,,3,0,8.9,19.3,1573233,1000,2026,59,77,Good,2024-25,Monitor,Low-Medium (€1-5M)
999,Micky Højlund,18,Germany,GK,,Right,199,72,Marseille,Ligue 1,11,7,853,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,189,91.9,28,0,0.0,0.0,0.0,9.5,1.0,0.0,19.0,9.5,48.6,0.0,0.0,47.3,0.0,0.0,0.0,0.0,284,30.0,110.1,39.6,36.0,0,0.0,2,0.21,28.4,61.3,2.0,10.0,1,0,22.8,20.7,1471265,1000,2028,68,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
1000,Randal James,16,Greece,CB,,Right,181,72,Marseille,Ligue 1,13,11,987,0,1,0.0,0.091,0.0,0.77,0.0,0.07,6,2,0.333,460,90.5,32,7,0.64,35.0,3.19,32.3,2.95,20.8,26.2,24.9,67.3,14.5,1.32,72.9,18.5,1.69,9.1,2.9,603,55.0,204.4,68.4,33.4,15,1.37,2,0.18,0.0,,,,1,0,7.3,24.4,598911,1000,2028,76,94,World Class,2024-25,Must Sign,Low (<€1M)
1001,Sandro Fofana,17,England,RW,,Right,169,60,Marseille,Ligue 1,4,0,326,1,1,0.276,0.276,1.07,1.06,0.296,0.292,8,2,0.25,141,84.9,10,8,2.33,6.8,1.89,1.7,0.48,2.5,0.8,4.3,56.3,19.6,5.41,70.0,31.4,8.67,17.0,4.5,199,55.0,47.0,16.6,35.3,20,5.52,0,0.0,0.0,,,,0,0,2.9,10.8,236531,1000,2026,64,86,Excellent,2024-25,Highly Recommended,Low (<€1M)
1002,Désiré Gyökeres,21,Netherlands,CDM,,Left,177,65,Marseille,Ligue 1,21,19,1647,2,2,0.109,0.109,2.35,2.59,0.128,0.141,14,6,0.429,1079,86.1,109,30,1.64,50.4,2.75,23.7,1.29,19.8,10.5,42.8,42.6,30.1,1.64,59.2,87.7,4.79,39.9,16.7,1079,59.0,157.0,47.3,30.1,56,3.06,1,0.05,0.0,,,,3,0,26.6,45.1,3412301,1000,2028,61,76,Good,2024-25,Monitor,Low-Medium (€1-5M)
1003,Lamine Camavinga,20,Portugal,LW,,Left,177,69,Marseille,Ligue 1,10,7,808,4,1,0.446,0.111,3.38,2.05,0.377,0.228,23,8,0.348,251,80.7,53,24,2.74,8.2,0.91,8.8,0.98,5.1,3.9,11.0,39.7,38.0,4.24,60.6,43.1,4.8,18.1,3.1,404,45.0,127.9,50.5,39.5,44,4.9,2,0.22,0.0,,,,2,0,12.9,25.2,2645109,1000,2028,58,73,Decent,2024-25,Monitor,Low-Medium (€1-5M)
1004,Kenan Tchouaméni,22,Germany,CAM,,Left,184,77,Marseille,Ligue 1,9,8,675,2,1,0.267,0.133,1.09,2.21,0.145,0.295,22,10,0.455,345,84.6,67,16,2.26,11.3,1.5,6.6,0.87,5.1,3.7,9.1,45.9,17.2,2.3,57.2,33.7,4.49,15.6,4.6,397,53.0,102.2,34.9,34.2,28,3.73,3,0.4,0.0,,,,2,0,18.7,16.4,1563063,1000,2027,64,74,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
1005,Amadou Júnior,20,France,CM,,Right,172,71,Monaco,Ligue 1,2,0,173,0,0,0.0,0.0,0.21,0.18,0.107,0.096,3,1,0.333,126,84.4,11,1,0.94,4.8,2.51,3.4,1.77,2.5,3.6,4.6,37.0,2.6,1.35,67.4,7.5,3.88,2.4,0.6,121,63.0,44.7,14.2,31.8,4,2.08,2,1.04,0.0,,,,0,0,2.2,3.7,198598,1000,2029,78,88,Excellent,2024-25,Highly Recommended,Low (<€1M)
1006,Rafael van de Ven,22,France,CB,,Right,194,72,Monaco,Ligue 1,19,17,1436,0,0,0.0,0.0,0.66,0.22,0.041,0.014,11,2,0.182,973,90.9,95,7,0.44,48.8,3.06,27.7,1.74,27.2,45.6,35.9,55.9,16.1,1.01,50.7,28.4,1.78,16.1,5.1,1053,66.0,150.1,46.6,31.0,17,1.07,2,0.13,0.0,,,,0,0,15.2,34.6,1566093,1000,2027,68,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
1007,Michael Félix,19,Italy,RW,,Right,181,71,Monaco,Ligue 1,13,9,1041,2,3,0.173,0.259,2.13,3.19,0.184,0.276,40,15,0.375,393,78.2,34,32,2.85,10.7,0.92,13.6,1.18,8.7,3.9,7.9,46.7,59.4,5.14,73.1,92.7,8.02,40.4,17.6,578,50.0,186.2,74.0,39.7,69,5.97,2,0.17,0.0,,,,0,0,8.0,10.4,3379575,1000,2029,55,70,Decent,2024-25,Monitor,Low-Medium (€1-5M)
1008,Giorgi Garnacho,22,England,CB,CDM,Left,180,68,Monaco,Ligue 1,2,0,198,0,0,0.0,0.0,0.03,0.1,0.014,0.046,1,0,0.0,90,89.4,15,1,0.45,6.4,2.93,5.2,2.38,1.2,7.3,7.6,50.9,1.9,0.87,69.3,8.0,3.62,2.5,1.3,156,71.0,33.3,12.3,36.9,3,1.36,0,0.0,0.0,,,,0,0,1.3,4.4,227421,1000,2028,75,84,Very Good,2024-25,Monitor,Low (<€1M)
1009,Mathys Mendes,22,England,ST,,Both,182,64,Monaco,Ligue 1,11,11,870,5,0,0.517,0.0,5.55,1.12,0.574,0.116,24,11,0.458,319,85.9,29,10,1.06,14.4,1.49,8.7,0.9,1.6,3.2,20.7,53.3,22.8,2.36,62.4,28.1,2.91,11.9,4.5,357,37.0,160.5,48.2,30.1,22,2.28,4,0.41,0.0,,,,0,0,10.8,28.7,2365971,1000,2029,58,71,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
1010,Gavi Jota,18,Brazil,RW,LW,Right,165,67,Monaco,Ligue 1,2,0,217,0,0,0.0,0.0,1.04,0.52,0.43,0.215,5,2,0.4,84,85.8,9,6,2.9,4.4,1.82,2.4,0.99,1.3,0.7,1.5,52.3,8.7,3.59,65.0,13.2,5.46,7.2,2.0,127,53.0,56.5,15.4,27.3,12,4.98,2,0.83,0.0,,,,0,0,4.7,7.1,401495,1000,2027,62,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
1011,Lamine Fernández,18,Denmark,LW,CB,Right,182,64,Monaco,Ligue 1,14,14,1073,5,3,0.419,0.252,2.19,3.21,0.183,0.269,29,13,0.448,524,79.5,59,25,2.12,10.2,0.85,10.4,0.88,3.5,2.1,12.8,45.2,54.1,4.54,54.8,61.9,5.19,33.5,7.0,572,48.0,229.9,89.9,39.1,53,4.45,5,0.42,0.0,,,,3,0,17.4,13.8,4320870,1021,2029,61,81,Very Good,2024-25,Must Sign,Low-Medium (€1-5M)
1012,Aurélien Cherki,22,Senegal,CM,CDM,Right,172,65,Monaco,Ligue 1,8,4,623,0,1,0.0,0.144,0.67,1.24,0.097,0.18,12,4,0.333,359,91.7,55,12,1.86,10.6,1.54,9.1,1.31,8.6,8.2,7.0,39.9,7.7,1.11,53.2,15.5,2.24,5.3,1.6,408,59.0,160.0,49.3,30.8,18,2.6,0,0.0,0.0,,,,1,0,12.3,14.9,612562,1000,2026,78,87,Excellent,2024-25,Recommended,Low (<€1M)
1013,Vitinha Gyökeres,21,England,ST,,Right,179,65,Monaco,Ligue 1,13,11,997,2,2,0.181,0.181,4.21,1.37,0.38,0.123,34,16,0.471,321,74.9,11,26,2.35,14.1,1.27,4.4,0.39,3.9,3.0,43.2,64.5,33.2,3.0,46.8,20.2,1.82,7.6,1.6,420,38.0,103.5,28.0,27.0,40,3.61,2,0.18,0.0,,,,2,0,9.3,10.5,1532752,1000,2028,70,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
1014,Kobbie Šeško,20,Brazil,CB,,Both,187,77,Montpellier,Ligue 1,7,4,581,0,0,0.0,0.0,0.18,0.35,0.028,0.055,3,0,0.0,322,87.6,32,1,0.15,20.8,3.22,10.0,1.55,11.8,30.3,21.3,66.5,3.3,0.52,64.0,8.2,1.27,3.4,1.4,438,68.0,90.3,27.3,30.3,3,0.46,2,0.31,0.0,,,,1,0,11.3,7.7,808881,1000,2028,74,84,Very Good,2024-25,Highly Recommended,Low (<€1M)
1015,Yunus Diaby,18,Germany,LB,,Left,168,61,Montpellier,Ligue 1,7,4,596,0,0,0.0,0.0,0.32,0.05,0.048,0.007,4,1,0.25,304,92.3,33,4,0.6,15.7,2.38,13.0,1.97,11.6,23.6,20.2,68.0,5.3,0.8,55.3,9.6,1.45,4.7,0.8,556,84.0,90.9,32.4,35.7,7,1.06,2,0.3,0.0,,,,0,0,12.0,16.4,1044147,1000,2026,69,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
1016,Xavi Bellingham,22,England,CM,,Right,173,74,Montpellier,Ligue 1,15,15,1168,1,1,0.077,0.077,1.06,0.72,0.082,0.055,17,6,0.353,895,92.9,77,29,2.26,29.0,2.24,21.0,1.61,12.8,10.4,19.1,64.1,19.8,1.53,60.2,38.2,2.94,19.0,4.2,947,73.0,111.3,44.1,39.6,42,3.24,2,0.15,0.0,,,,1,0,14.1,36.8,1642552,1000,2029,67,78,Good,2024-25,Low Priority,Low-Medium (€1-5M)
